Date		Time		Step		Mass (g)	Uair (kPa)	Notes
7/24/2019	9:47:14 AM	small increment	0.280000	4.000000	
7/24/2019	9:47:24 AM	small increment	0.280000	4.000000	
7/24/2019	9:47:35 AM	small increment	0.280000	4.000000	
7/24/2019	9:47:45 AM	small increment	0.290000	4.000000	
7/24/2019	9:47:55 AM	small increment	0.290000	4.000000	
7/24/2019	9:48:05 AM	small increment	0.290000	4.000000	
7/24/2019	9:48:15 AM	small increment	0.290000	4.000000	
7/24/2019	9:48:25 AM	small increment	0.290000	4.000000	
7/24/2019	9:48:35 AM	small increment	0.290000	4.000000	
7/24/2019	9:48:45 AM	small increment	0.290000	4.000000	
7/24/2019	9:48:55 AM	small increment	0.290000	4.000000	
7/24/2019	9:49:05 AM	small increment	0.300000	4.000000	
7/24/2019	9:49:15 AM	small increment	0.300000	4.000000	
7/24/2019	9:49:25 AM	small increment	0.300000	4.000000	
7/24/2019	9:49:35 AM	small increment	0.300000	4.000000	
7/24/2019	9:49:45 AM	small increment	0.300000	4.000000	
7/24/2019	9:49:55 AM	small increment	0.300000	4.000000	
7/24/2019	9:50:05 AM	small increment	0.310000	4.000000	
7/24/2019	9:50:15 AM	small increment	0.310000	4.000000	
7/24/2019	9:50:25 AM	small increment	0.310000	4.000000	
7/24/2019	9:50:35 AM	small increment	0.310000	4.000000	
7/24/2019	9:50:45 AM	small increment	0.310000	4.000000	
7/24/2019	9:50:55 AM	small increment	0.310000	4.000000	
7/24/2019	9:51:05 AM	small increment	0.320000	4.000000	
7/24/2019	9:51:15 AM	small increment	0.320000	4.000000	
7/24/2019	9:51:25 AM	small increment	0.320000	4.000000	
7/24/2019	9:51:35 AM	small increment	0.320000	4.000000	
7/24/2019	9:51:45 AM	small increment	0.320000	4.000000	
7/24/2019	9:51:55 AM	small increment	0.320000	4.000000	
7/24/2019	9:52:05 AM	small increment	0.320000	4.000000	
7/24/2019	9:52:15 AM	small increment	0.330000	4.000000	
7/24/2019	9:52:25 AM	small increment	0.330000	4.000000	
7/24/2019	9:52:35 AM	small increment	0.330000	4.000000	
7/24/2019	9:52:45 AM	small increment	0.330000	4.000000	
7/24/2019	9:52:55 AM	small increment	0.330000	4.000000	
7/24/2019	9:53:05 AM	small increment	0.330000	4.000000	
7/24/2019	9:53:15 AM	small increment	0.330000	4.000000	
7/24/2019	9:53:25 AM	small increment	0.340000	4.000000	
7/24/2019	9:53:35 AM	small increment	0.340000	4.000000	
