StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       14,      09,   197107,   6.76,   76.3,   1.05,   1.05,   3.12,   1.05,    356,      6,   1.26,    .87,    .43,   -.25,   -.47,   -.18,   -.28,   64.9,   87.7,
       14,      03,   197107,   4.28,   73.9,   -.61,   -.61,    .73,   -.61,    289,     13,    .37,    -.4,   -.22,   -.66,   -.68,   -.03,   -.67,   62.3,   85.5,
       14,      02,   197107,   5.08,   74.9,    1.4,    1.4,   2.69,    1.4,    318,     11,    .88,    .27,     .7,    .55,     .3,    .55,    .01,   61.7,     88,
       14,      07,   197107,   3.47,     78,  -1.18,  -1.18,    .61,   -.78,    403,      0,    .57,    .31,    .37,      0,   -.26,   -.08,   -.17,   63.6,   92.3,
       14,      06,   197107,   7.55,   74.6,    1.2,    1.2,    3.6,    1.2,    308,     11,   1.33,   1.06,    .78,    .17,      0,    .52,    .21,   63.6,   85.5,
       14,      08,   197108,   1.39,   76.5,  -1.49,  -1.49,  -1.43,  -1.35,    363,      6,  -1.07,     .1,    .06,   -.75,   -.48,   -.44,   -.86,   63.5,   89.5,
       14,      03,   197108,    .86,   74.8,  -1.46,  -1.46,  -2.73,  -1.46,    315,     11,  -2.06,   -.86,  -1.27,  -1.36,  -1.21,   -.43,    -.8,   61.6,     88,
       14,      06,   197108,    .85,   74.8,   -.53,   -.53,  -1.59,   -.53,    316,     12,  -1.76,    .22,    .25,   -.52,    -.3,    .33,    .07,   62.2,   87.3,
       14,      02,   197108,    .96,   75.8,   -.59,    .67,  -1.76,   -.38,    344,      9,  -1.69,   -.17,    -.5,   -.27,   -.03,    .32,   -.24,   62.2,   89.6,
       14,      09,   197108,   1.09,   75.8,     .7,     .7,   -.73,    .07,    344,      9,  -1.52,    .22,    .17,   -.79,   -.53,    -.2,   -.37,   63.2,   88.4,
       14,      01,   197108,   1.16,   74.8,  -1.16,  -1.16,  -2.06,  -1.16,    310,      7,  -1.36,  -1.25,  -1.31,   -.43,   -.27,   -.22,   -.52,   60.2,   89.3,
       14,      05,   197108,      1,   76.2,   1.75,   1.75,   -.68,   1.38,    355,      8,  -1.64,    .33,    .29,    .24,    .42,    .59,   -.11,   63.2,   89.2,
       14,      07,   197108,   1.77,     75,  -1.41,  -1.41,  -1.06,  -1.41,    315,      5,   -.57,    .02,    .01,   -.48,   -.31,   -.41,    -.6,   61.8,   88.2,
       14,      04,   197108,   1.39,     75,   -.91,   -.91,   -1.9,   -.91,    316,      6,  -1.03,   -.15,   -.52,   -.45,    -.3,   -.32,   -.57,   61.1,   88.8,
       14,      02,   197109,   1.58,   67.1,   -.97,   -.97,  -1.33,   -.97,    135,     72,    -.7,  -1.76,   -.53,   -.35,   -.12,   -.29,   -.27,     53,   81.3,
       14,      01,   197109,   1.77,   63.3,     .1,   -.94,    .31,   -.65,     73,    124,    .23,   -.89,  -1.02,   -.24,   -.11,   -.35,   -.36,   47.7,   78.9,
       14,      06,   197109,   3.02,   69.9,   -.77,   -.77,   -.87,   -.77,    187,     40,   -.28,  -1.48,   -.03,   -.33,   -.39,   -.49,   -.02,     58,   81.7,
       14,      05,   197109,   1.43,     69,   1.14,   1.14,   -1.3,    .14,    169,     49,   -.89,  -1.81,   -.13,     .2,    .29,   -.01,    -.2,   55.8,   82.2,
       14,      09,   197109,   5.15,   70.7,    .91,    .91,    .87,     .8,    205,     34,    .57,   -.38,    .41,   -.19,   -.28,   -.55,   -.38,   59.7,   81.7,
       14,      07,   197109,   1.47,   66.9,  -1.39,  -1.39,   -.37,  -1.39,    119,     62,   -.12,   -.59,   -.07,   -.24,   -.21,   -.61,   -.84,   52.4,   81.4,
       14,      04,   197109,   1.13,   64.9,  -1.09,  -1.09,   -.82,  -1.09,     93,     96,   -.39,  -1.19,   -.42,   -.36,   -.31,   -.65,   -.65,   49.4,   80.4,
       14,      08,   197109,   2.07,   70.4,  -1.63,  -1.63,   -.91,  -1.63,    196,     34,   -.25,  -1.07,    -.1,   -.52,   -.44,   -.75,   -1.1,   57.8,     83,
       14,      03,   197109,   1.78,   69.1,  -2.04,  -2.04,  -2.19,  -2.04,    168,     45,  -1.04,  -2.15,  -1.27,  -1.48,  -1.53,  -1.37,   -.76,   55.9,   82.3,
       14,      02,   197110,   3.05,   57.6,    .51,    .51,   1.53,    .51,     21,    250,   1.01,    .19,   -.88,    .12,    .04,   -.15,   -.38,     44,   71.2,
       14,      04,   197110,   1.63,   55.7,    .26,   -.72,    .77,   -.09,      9,    297,    .61,    .08,    -.6,   -.26,   -.23,   -.47,   -.87,     41,   70.4,
       14,      01,   197110,   1.45,   54.2,    .26,   -.68,    .51,    .02,      6,    340,    .44,    .28,   -.55,   -.58,   -.08,   -.25,   -.74,   39.2,   69.2,
       14,      03,   197110,   4.32,   60.2,  -1.47,  -1.47,   1.07,   -.91,     43,    191,   1.11,   -.01,  -1.06,    -.8,  -1.12,   -1.1,    -.8,   47.7,   72.7,
       14,      07,   197110,   2.12,   57.2,    .49,   -.76,   1.47,    .14,     12,    254,     .8,    .45,    .04,    .25,   -.02,   -.27,   -.82,   42.7,   71.6,
       14,      08,   197110,    4.6,   60.2,    .87,    -.6,    2.6,    .79,     35,    184,   1.38,    .82,    .14,    .14,   -.05,   -.32,   -.81,     47,   73.3,
       14,      05,   197110,   4.18,   59.3,   1.86,   1.86,   2.52,   1.86,     30,    207,   1.43,     .5,   -.49,    .65,    .57,    .32,   -.17,   46.3,   72.2,
       14,      06,   197110,   3.96,   61.3,    .21,    .21,    .62,   -.48,     51,    165,    .69,    .15,   -.81,    .09,   -.31,   -.38,   -.27,   48.9,   73.8,
       14,      09,   197110,   4.54,   62.2,   1.24,   1.24,   1.25,   1.24,     62,    148,    .79,    .79,    .12,    .26,    -.2,   -.36,   -.53,   50.1,   74.2,
       14,      03,   197111,   3.54,     43,   -.68,   -.68,   1.93,    .79,      0,    660,   1.27,   1.64,    .61,    -.6,   -.85,   -.75,   -.45,   32.8,   53.2,
       14,      02,   197111,   2.84,   41.8,   1.38,   1.38,   2.77,   1.38,      0,    696,   1.55,   1.67,    .88,    .07,    .08,    .25,   -.07,   30.4,   53.2,
       14,      05,   197111,   3.04,   43.4,   2.66,   2.66,   2.96,   2.66,      0,    648,   1.46,   1.93,   1.13,    .76,    .64,    .75,    .13,   32.9,   53.8,
       14,      07,   197111,   2.85,     43,   1.76,   1.76,   3.98,   1.76,      0,    660,   1.98,   1.65,   1.37,    .71,    .28,    .36,   -.44,   30.4,   55.6,
       14,      08,   197111,   2.64,   44.4,   1.51,   1.51,   2.21,   1.51,      0,    618,   1.15,   1.62,    1.2,    .72,    -.1,    .09,   -.54,   33.6,   55.3,
       14,      09,   197111,   1.62,   46.4,    1.1,    1.1,   -.02,      1,      0,    558,   -.15,    .39,    .56,     .4,   -.38,   -.19,   -.43,   35.8,   56.9,
       14,      04,   197111,    2.2,   41.2,   1.18,   1.18,   2.84,   1.18,      0,    714,   1.69,   1.32,    .89,   -.01,   -.07,    .02,   -.57,   28.7,   53.8,
       14,      01,   197111,   1.91,   39.9,      1,      1,    2.3,      1,      0,    753,    1.5,   1.04,    .88,   -.46,   -.03,    .08,   -.51,   27.2,   52.5,
       14,      06,   197111,   2.61,   44.7,    .44,    .44,    .78,    .44,      0,    609,    .63,    .78,    .34,    .33,   -.31,   -.15,   -.05,   34.6,   54.9,
       14,      02,   197112,    .66,   31.9,   1.34,   1.34,    .32,   1.34,      0,   1026,    .18,   1.32,   1.46,    .39,    .21,    .35,    -.2,   23.3,   40.5,
       14,      08,   197112,    .69,   35.6,   1.44,   1.44,    .24,   1.44,      0,    911,    .03,    .87,   1.45,    .83,    .17,    .17,   -.55,   27.2,     44,
       14,      03,   197112,   1.08,   32.6,   -.58,   -.58,    .07,    .85,      0,   1004,    .18,   1.09,   1.45,   -.14,   -.68,   -.73,   -.54,   25.3,   39.9,
       14,      09,   197112,   3.44,   38.7,   2.02,   2.02,    3.1,   2.02,      0,    815,   1.56,    .72,    .93,    .85,    .19,    .09,   -.21,   31.1,   46.4,
       14,      01,   197112,    .19,   31.6,   -.19,    .71,   -.57,    .17,      0,   1035,   -.54,   1.12,    .81,   -.38,    .03,    .11,   -.54,   20.9,   42.4,
       14,      07,   197112,    .51,   34.4,   1.69,   1.69,    .31,   1.69,      0,    949,    .27,   1.82,   1.53,    .87,    .51,    .49,   -.41,   24.2,   44.6,
       14,      06,   197112,   2.45,   35.2,   1.01,   1.01,   1.82,   1.01,      0,    924,   1.16,    .97,   1.06,    .55,    .08,    .02,    .03,   27.8,   42.6,
       14,      05,   197112,    .62,   34.3,   2.51,   2.51,    .39,   2.51,      0,    952,      0,    1.2,   1.72,    .86,    .83,    .85,    .12,   26.4,   42.3,
       14,      04,   197112,    .39,   32.9,    .01,   1.06,    .02,    .98,      0,    995,    .08,   1.49,   1.17,    .31,    .11,     .1,   -.64,   22.9,   42.9,
       14,      01,   197201,    .21,   26.1,   -.35,   -.35,   -.53,   -.35,      0,   1206,   -.32,   -.84,    .91,   -.17,   -.38,    .05,   -.53,   12.3,   39.9,
       14,      03,   197201,    .32,   24.3,   -.73,   -.73,   -.63,    .39,      0,   1262,   -.82,   -.45,    .82,    -.5,   -.53,   -.83,   -.51,   13.8,   34.7,
       14,      08,   197201,    .16,   28.7,    -.1,   1.19,   -.29,    .95,      0,   1125,   -.96,   -.69,    .54,    .26,    .22,    .04,   -.54,   16.5,   40.9,
       14,      04,   197201,    .18,   27.4,   -.16,    .79,   -.49,    .29,      0,   1166,    -.4,   -.37,   1.24,    .06,    .05,    .04,   -.62,   13.2,   41.7,
       14,      05,   197201,    .17,   26.8,   2.25,   2.25,   -.02,   2.17,      0,   1184,   -.91,   -.69,    .89,   -.02,    .83,    .73,    .12,   15.6,     38,
       14,      07,   197201,    .16,   29.7,   -.14,   1.37,   -.42,   1.09,      0,   1094,   -.59,   -.26,   1.57,    .76,    .65,    .41,   -.38,   14.4,   44.9,
       14,      02,   197201,    .14,   24.3,   -.16,   1.05,   -.47,    .69,      0,   1262,  -1.04,   -.49,   1.01,   -.27,    .34,    .23,   -.21,     13,   35.6,
       14,      06,   197201,     .4,     27,    -.2,     .7,    -.6,    .15,      0,   1178,    -.7,    .55,     .7,   -.39,    .25,   -.15,    .03,   16.8,   37.3,
       14,      09,   197201,    .33,   30.1,   -.25,   1.56,   -.76,   1.14,      0,   1082,  -1.18,    .85,    .36,    .17,    .29,   -.14,   -.21,   19.6,   40.6,
       14,      09,   197202,    .65,   36.4,   -.42,    1.2,   -.59,    .46,      0,    801,   -.75,  -1.51,    .25,    .54,    .42,   -.33,   -.18,   24.5,   48.4,
       14,      04,   197202,    .06,   34.7,   -.46,   -.46,   -.94,   -.46,      0,    848,  -1.42,  -1.49,  -1.04,    .41,   -.25,   -.28,   -.62,   18.2,   51.2,
       14,      01,   197202,    .04,   33.6,   -.66,   -.66,  -1.06,   -.66,      0,    879,  -1.56,  -1.52,  -1.73,    .34,   -.76,   -.27,   -.51,   17.1,   50.1,
       14,      08,   197202,    .17,   36.5,   -.34,    .81,   -.77,    .08,      0,    798,  -1.13,   -1.5,  -1.17,    .57,    .33,   -.35,   -.51,   21.8,   51.1,
       14,      03,   197202,    .34,   30.6,   -.87,   -.87,   -.64,   -.01,      0,    963,  -1.16,  -1.72,     -1,    .19,   -.85,  -1.04,    -.5,   18.2,   42.9,
       14,      07,   197202,    .05,   37.5,   -.46,     .9,   -.99,    .06,      0,    770,  -1.29,  -1.44,   -.86,    .93,    .45,    .05,   -.38,   20.3,   54.8,
       14,      02,   197202,    .12,   31.4,   -.38,     .7,   -.72,   -.14,      0,    941,  -1.38,  -1.82,   -1.2,    .38,   -.21,   -.13,   -.21,   16.1,   46.6,
       14,      05,   197202,    .12,   33.8,   1.89,   1.89,   -.39,   1.58,      0,    874,  -1.35,  -1.56,  -1.26,    .52,    .45,    .39,    .09,   19.2,   48.4,
       14,      06,   197202,    .47,   32.8,   -.37,   -.37,   -.57,   -.37,      0,    902,     -1,  -1.41,   -.08,    .19,    .26,   -.34,    .03,     21,   44.6,
       14,      05,   197203,    .71,   47.9,   1.19,   1.19,  -1.51,    .19,     13,    543,   -.68,  -1.39,  -1.72,     .7,     .3,    .44,   -.01,   32.8,   63.1,
       14,      09,   197203,   1.09,   49.2,   -.98,   -.98,  -1.81,   -.98,     12,    502,  -1.15,  -1.33,  -1.74,      0,    .26,   -.25,    -.3,     36,   62.3,
       14,      02,   197203,    .79,   45.7,   -.86,   -.86,  -1.55,   -.86,     10,    608,   -.47,  -1.19,  -1.53,    .57,   -.02,   -.11,   -.22,   29.8,   61.7,
       14,      07,   197203,    .19,   50.2,  -1.14,  -1.14,   -2.2,  -1.14,     14,    472,  -1.03,  -1.51,   -1.6,    .64,    .31,    .09,    -.6,   31.6,   68.7,
       14,      04,   197203,    .23,   47.6,  -1.19,  -1.19,  -2.32,  -1.19,     10,    549,  -1.02,  -1.71,  -1.86,     .3,   -.19,   -.26,   -.81,   29.6,   65.5,
       14,      08,   197203,    .36,   50.1,   -.99,   -.99,  -2.05,   -.99,     15,    477,   -1.3,   -1.9,  -2.28,    .41,    .11,    -.3,   -.78,   34.2,     66,
       14,      03,   197203,   1.42,   44.8,   -1.1,   -1.1,   -.95,   -.53,      9,    635,   -.36,   -.91,  -1.19,    .66,   -.53,   -.96,   -.43,   31.8,   57.8,
       14,      01,   197203,    .32,   45.6,  -1.41,  -1.41,  -2.44,  -1.41,      6,    608,   -.94,  -1.57,  -1.64,   -.09,   -.86,   -.31,   -.65,   27.9,   63.4,
       14,      06,   197203,   1.37,   46.6,   -.78,   -.78,  -1.36,   -.78,     10,    580,   -.66,  -1.15,  -1.41,    .27,    .09,   -.26,    .04,   33.8,   59.4,
       14,      01,   197204,   1.36,     51,  -1.69,  -1.69,  -1.28,  -1.69,      0,    420,   -.42,   -.95,  -1.31,   -.57,    -.9,   -.83,    -.7,   36.7,   65.3,
       14,      03,   197204,   2.82,   53.1,   -.94,   -.94,    .14,   -.31,      6,    363,   -.02,   -.34,   -.74,      0,   -.82,   -.76,   -.44,   41.2,   65.1,
       14,      02,   197204,    2.6,   52.1,    .18,    .18,    .53,   -.59,      0,    392,    .25,   -.21,   -.62,    .11,   -.53,    .09,   -.19,     39,   65.2,
       14,      06,   197204,   3.28,   55.2,   -.66,   -.66,    .12,   -.66,     10,    304,    .14,   -.33,   -.75,   -.05,    -.7,      0,   -.14,     43,   67.4,
       14,      04,   197204,   1.04,     53,  -1.62,  -1.62,  -1.67,  -1.62,      6,    366,   -.59,  -1.15,  -1.51,   -.34,   -.77,   -.44,   -.92,   37.4,   68.5,
       14,      05,   197204,   2.18,     54,   1.03,   1.03,   -.11,   -.02,      8,    338,   -.09,   -.53,   -.96,   -.19,   -.51,    .44,   -.06,   40.9,   67.2,
       14,      07,   197204,    .76,     56,  -1.63,  -1.63,  -1.81,  -1.63,     14,    284,   -.78,  -1.27,  -1.58,   -.11,   -.16,     .1,    -.8,   39.6,   72.4,
       14,      09,   197204,   2.94,   58.4,  -1.06,  -1.06,   -.53,  -1.06,     22,    220,   -.21,   -.83,  -1.13,   -.62,   -.37,   -.11,    -.7,   45.4,   71.4,
       14,      08,   197204,   1.82,   56.7,  -1.13,  -1.13,   -.72,  -1.13,     17,    266,   -.31,   -.95,  -1.34,   -.67,   -.46,   -.27,   -1.1,   42.1,   71.3,
       14,      08,   197205,   3.61,   64.4,  -1.08,  -1.08,    -.2,  -1.08,     87,    106,    .02,    -.3,   -.77,  -1.22,   -.17,   -.12,   -.88,   51.7,     77,
       14,      09,   197205,    2.7,   64.7,  -1.52,  -1.52,   -1.7,  -1.52,     88,     97,  -1.27,  -1.18,  -1.52,  -1.12,   -.38,   -.25,   -.71,   52.8,   76.6,
       14,      04,   197205,   5.07,   61.2,    .83,   -.63,   2.48,    .71,     46,    164,   1.36,    .81,    .35,      0,    .46,   -.11,   -.38,   48.2,   74.1,
       14,      06,   197205,   4.14,   63.6,   -.71,   -.71,   -.37,   -.71,     81,    124,   -.15,    -.2,   -.47,   -.47,   -.14,    .01,   -.19,   52.5,   74.7,
       14,      02,   197205,   5.92,   61.9,   1.01,   1.01,   2.57,   1.01,     64,    160,   1.06,    .98,    .62,    .21,    .63,    .12,      0,   50.4,   73.4,
       14,      01,   197205,   4.08,     60,     .2,  -1.31,    .61,   -.94,     39,    194,     .7,    .24,   -.11,   -.56,    .04,   -.82,    -.5,   47.1,   72.9,
       14,      05,   197205,   5.28,   62.7,   1.65,   1.65,   2.17,   1.39,     68,    140,    .82,    .54,    .17,    -.3,     .4,    .41,    .26,   51.3,   74.1,
       14,      03,   197205,   4.03,   62.7,   -.87,   -.87,   -.08,   -.26,     72,    143,   -.09,   -.26,   -.42,   -.84,   -.15,   -.92,   -.81,   51.5,     74,
       14,      07,   197205,   4.23,   63.2,    .43,  -1.02,    1.3,   -.29,     69,    124,    .93,    .37,   -.08,    -.4,     .5,    .32,   -.33,   49.9,   76.5,
       14,      01,   197206,    3.9,   71.5,    .28,  -1.08,     .3,   -.49,    222,     27,    .55,    .78,    .46,    -.1,    .22,   -.43,   -.35,   57.5,   85.5,
       14,      03,   197206,    2.2,   73.8,  -1.55,  -1.55,  -2.32,  -1.55,    275,     11,  -1.37,  -1.07,  -1.02,  -1.44,   -.35,  -1.03,  -1.25,   60.7,   86.9,
       14,      02,   197206,   2.64,   73.4,    .66,    .66,   -.75,   -.01,    270,     18,   -.68,    .32,    .34,   -.24,    .48,    .11,    -.1,     60,   86.9,
       14,      07,   197206,   4.18,     74,    .93,    .93,   1.62,    .93,    283,     13,    .87,   1.14,    .74,    .08,    .85,    .62,    .17,   60.3,   87.7,
       14,      05,   197206,   2.92,   74.5,   1.31,   1.31,    -.5,    .79,    298,     13,   -.51,    .15,      0,   -.63,    .34,    .18,   -.07,   61.1,   87.8,
       14,      08,   197206,   2.99,   75.9,  -1.25,  -1.25,   -.84,  -1.25,    334,      7,   -.41,   -.33,   -.56,  -1.25,   -.21,   -.27,  -1.01,     62,   89.7,
       14,      06,   197206,   2.27,   74.5,  -1.39,  -1.39,  -2.26,  -1.39,    293,      8,  -1.26,  -1.09,   -.94,  -1.43,   -.52,   -.47,   -.73,   61.5,   87.6,
       14,      09,   197206,   1.96,   75.5,  -2.19,  -2.19,   -2.5,  -2.19,    320,      5,  -1.44,  -1.84,  -1.76,  -2.08,  -1.09,   -.69,  -1.23,     62,     89,
       14,      04,   197206,   2.71,   72.6,    .62,   -.69,   -.37,    .43,    249,     21,   -.01,    .85,    .49,    -.1,    .44,    .09,   -.43,   58.4,   86.7,
       14,      04,   197207,   4.45,     75,    1.4,    1.4,   2.53,    1.4,    315,      0,   1.11,    .62,   1.15,    .44,    .75,    .34,      0,   61.8,   88.1,
       14,      07,   197207,   3.96,   76.5,   1.51,   1.51,   2.02,   1.51,    357,      0,    .87,   1.06,   1.29,    .46,    .95,    .75,    .39,   63.6,   89.4,
       14,      03,   197207,   5.42,   75.4,    .52,   -.87,   1.55,    .01,    331,      9,    .77,   -.24,   -.34,   -.67,   -.34,   -.85,   -.68,   64.7,     86,
