 ******* Program HYDRUS
 ******* 
 Esperance                                                               
 Date:  27. 4.    Time:  12:52:34
 Units: L = cm   , T = sec  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

  121724.0000  0.00000E+00  0.94040E-37 -0.13944E-12  0.00000E+00 -0.45249E-06  0.00000E+00  0.99316E-32 -0.94597E-06  0.00000E+00 -0.83220E+00 -0.12076E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55858E+00  0.00000E+00  0.11190E-05    478  0.00000E+00      0.000
  122324.0000  0.00000E+00  0.94040E-37 -0.55067E-12  0.00000E+00 -0.44891E-06  0.00000E+00  0.99880E-32 -0.94630E-06  0.00000E+00 -0.83247E+00 -0.12104E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55831E+00  0.00000E+00  0.11190E-05    479  0.00000E+00      0.000
  122924.0000  0.00000E+00  0.94040E-37  0.42188E-12  0.00000E+00 -0.44544E-06  0.00000E+00  0.10044E-31 -0.94605E-06  0.00000E+00 -0.83274E+00 -0.12132E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55804E+00  0.00000E+00  0.11193E-05    480  0.00000E+00      0.000
  123524.0000  0.00000E+00  0.94040E-37  0.41744E-13  0.00000E+00 -0.44207E-06  0.00000E+00  0.10101E-31 -0.94603E-06  0.00000E+00 -0.83301E+00 -0.12160E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55778E+00  0.00000E+00  0.11193E-05    481  0.00000E+00      0.000
  124124.0000  0.00000E+00  0.94040E-37  0.76117E-12  0.00000E+00 -0.43871E-06  0.00000E+00  0.10157E-31 -0.94557E-06  0.00000E+00 -0.83327E+00 -0.12189E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55752E+00  0.00000E+00  0.11198E-05    482  0.00000E+00      0.000
  124724.0000  0.00000E+00  0.94040E-37 -0.48050E-12  0.00000E+00 -0.43545E-06  0.00000E+00  0.10214E-31 -0.94586E-06  0.00000E+00 -0.83353E+00 -0.12218E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55725E+00  0.00000E+00  0.11198E-05    483  0.00000E+00      0.000
  125324.0000  0.00000E+00  0.94040E-37  0.10747E-12  0.00000E+00 -0.43209E-06  0.00000E+00  0.10270E-31 -0.94579E-06  0.00000E+00 -0.83379E+00 -0.12247E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55699E+00  0.00000E+00  0.11198E-05    484  0.00000E+00      0.000
  125924.0000  0.00000E+00  0.94040E-37  0.34905E-12  0.00000E+00 -0.42883E-06  0.00000E+00  0.10327E-31 -0.94558E-06  0.00000E+00 -0.83405E+00 -0.12278E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55674E+00  0.00000E+00  0.11200E-05    485  0.00000E+00      0.000
  126225.5000  0.00000E+00  0.94040E-37 -0.57199E-12  0.00000E+00 -0.42720E-06  0.00000E+00  0.10355E-31 -0.94576E-06  0.00000E+00 -0.83418E+00 -0.12294E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55661E+00  0.00000E+00  0.11200E-05    486  0.00000E+00      0.000
  126527.0000  0.00000E+00  0.94040E-37  0.83311E-12  0.00000E+00 -0.42557E-06  0.00000E+00  0.10383E-31 -0.94550E-06  0.00000E+00 -0.83430E+00 -0.12311E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55648E+00  0.00000E+00  0.11203E-05    487  0.00000E+00      0.000
  127127.0000  0.00000E+00  0.94040E-37 -0.52491E-12  0.00000E+00 -0.42242E-06  0.00000E+00  0.10440E-31 -0.94582E-06  0.00000E+00 -0.83456E+00 -0.12352E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55623E+00  0.00000E+00  0.11203E-05    488  0.00000E+00      0.000
  127727.0000  0.00000E+00  0.94040E-37 -0.54179E-12  0.00000E+00 -0.41928E-06  0.00000E+00  0.10496E-31 -0.94614E-06  0.00000E+00 -0.83481E+00 -0.12396E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55598E+00  0.00000E+00  0.11203E-05    489  0.00000E+00      0.000
  128327.0000  0.00000E+00  0.94040E-37  0.36682E-12  0.00000E+00 -0.41613E-06  0.00000E+00  0.10553E-31 -0.94592E-06  0.00000E+00 -0.83506E+00 -0.12437E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55573E+00  0.00000E+00  0.11205E-05    490  0.00000E+00      0.000
  128927.0000  0.00000E+00  0.94040E-37 -0.90594E-13  0.00000E+00 -0.41298E-06  0.00000E+00  0.10609E-31 -0.94598E-06  0.00000E+00 -0.83531E+00 -0.12477E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55548E+00  0.00000E+00  0.11205E-05    491  0.00000E+00      0.000
  129527.0000  0.00000E+00  0.94040E-37  0.97788E-12  0.00000E+00 -0.40994E-06  0.00000E+00  0.10665E-31 -0.94539E-06  0.00000E+00 -0.83555E+00 -0.12515E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55523E+00  0.00000E+00  0.11211E-05    492  0.00000E+00      0.000
  130127.0000  0.00000E+00  0.94040E-37 -0.15863E-11  0.00000E+00 -0.40690E-06  0.00000E+00  0.10722E-31 -0.94634E-06  0.00000E+00 -0.83580E+00 -0.12553E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55499E+00  0.00000E+00  0.11211E-05    493  0.00000E+00      0.000
  130727.0000  0.00000E+00  0.94040E-37 -0.30642E-12  0.00000E+00 -0.40386E-06  0.00000E+00  0.10778E-31 -0.94653E-06  0.00000E+00 -0.83604E+00 -0.12590E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55475E+00  0.00000E+00  0.11211E-05    494  0.00000E+00      0.000
  131327.0000  0.00000E+00  0.94040E-37  0.19895E-12  0.00000E+00 -0.40082E-06  0.00000E+00  0.10835E-31 -0.94641E-06  0.00000E+00 -0.83628E+00 -0.12626E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55451E+00  0.00000E+00  0.11212E-05    495  0.00000E+00      0.000
  131927.0000  0.00000E+00  0.94040E-37 -0.93348E-12  0.00000E+00 -0.39789E-06  0.00000E+00  0.10891E-31 -0.94697E-06  0.00000E+00 -0.83652E+00 -0.12662E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55427E+00  0.00000E+00  0.11212E-05    496  0.00000E+00      0.000
  132527.0000  0.00000E+00  0.94040E-37 -0.14566E-11  0.00000E+00 -0.39496E-06  0.00000E+00  0.10947E-31 -0.94784E-06  0.00000E+00 -0.83676E+00 -0.12697E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55403E+00  0.00000E+00  0.11212E-05    497  0.00000E+00      0.000
  133127.0000  0.00000E+00  0.94040E-37 -0.87486E-12  0.00000E+00 -0.39214E-06  0.00000E+00  0.11004E-31 -0.94837E-06  0.00000E+00 -0.83699E+00 -0.12731E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55379E+00  0.00000E+00  0.11212E-05    498  0.00000E+00      0.000
  133727.0000  0.00000E+00  0.94040E-37 -0.53557E-12  0.00000E+00 -0.38931E-06  0.00000E+00  0.11060E-31 -0.94869E-06  0.00000E+00 -0.83722E+00 -0.12765E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55356E+00  0.00000E+00  0.11212E-05    499  0.00000E+00      0.000
  134327.0000  0.00000E+00  0.94040E-37 -0.24425E-12  0.00000E+00 -0.38649E-06  0.00000E+00  0.11117E-31 -0.94884E-06  0.00000E+00 -0.83746E+00 -0.12799E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55333E+00  0.00000E+00  0.11212E-05    500  0.00000E+00      0.000
  134628.0000  0.00000E+00  0.94040E-37  0.36859E-12  0.00000E+00 -0.38508E-06  0.00000E+00  0.11145E-31 -0.94872E-06  0.00000E+00 -0.83757E+00 -0.12816E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55321E+00  0.00000E+00  0.11213E-05    501  0.00000E+00      0.000
  134929.0000  0.00000E+00  0.94040E-37 -0.82512E-12  0.00000E+00 -0.38367E-06  0.00000E+00  0.11173E-31 -0.94897E-06  0.00000E+00 -0.83769E+00 -0.12833E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55310E+00  0.00000E+00  0.11213E-05    502  0.00000E+00      0.000
  135529.0000  0.00000E+00  0.94040E-37  0.12674E-11  0.00000E+00 -0.38095E-06  0.00000E+00  0.11230E-31 -0.94821E-06  0.00000E+00 -0.83792E+00 -0.12866E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55287E+00  0.00000E+00  0.11221E-05    503  0.00000E+00      0.000
  136129.0000  0.00000E+00  0.94040E-37  0.77005E-12  0.00000E+00 -0.37824E-06  0.00000E+00  0.11286E-31 -0.94775E-06  0.00000E+00 -0.83814E+00 -0.12898E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55264E+00  0.00000E+00  0.11225E-05    504  0.00000E+00      0.000
  136729.0000  0.00000E+00  0.94040E-37 -0.82423E-12  0.00000E+00 -0.37564E-06  0.00000E+00  0.11343E-31 -0.94824E-06  0.00000E+00 -0.83837E+00 -0.12930E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55242E+00  0.00000E+00  0.11225E-05    505  0.00000E+00      0.000
  137329.0000  0.00000E+00  0.94040E-37 -0.20695E-12  0.00000E+00 -0.37292E-06  0.00000E+00  0.11399E-31 -0.94837E-06  0.00000E+00 -0.83859E+00 -0.12962E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55219E+00  0.00000E+00  0.11225E-05    506  0.00000E+00      0.000
  137929.0000  0.00000E+00  0.94040E-37 -0.55067E-12  0.00000E+00 -0.37032E-06  0.00000E+00  0.11455E-31 -0.94870E-06  0.00000E+00 -0.83881E+00 -0.12994E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55197E+00  0.00000E+00  0.11225E-05    507  0.00000E+00      0.000
  138529.0000  0.00000E+00  0.94040E-37 -0.13589E-12  0.00000E+00 -0.36771E-06  0.00000E+00  0.11512E-31 -0.94878E-06  0.00000E+00 -0.83903E+00 -0.13025E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55175E+00  0.00000E+00  0.11225E-05    508  0.00000E+00      0.000
  139129.0000  0.00000E+00  0.94040E-37 -0.54889E-12  0.00000E+00 -0.36511E-06  0.00000E+00  0.11568E-31 -0.94911E-06  0.00000E+00 -0.83925E+00 -0.13056E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55153E+00  0.00000E+00  0.11225E-05    509  0.00000E+00      0.000
  139729.0000  0.00000E+00  0.94040E-37 -0.13411E-12  0.00000E+00 -0.36239E-06  0.00000E+00  0.11625E-31 -0.94919E-06  0.00000E+00 -0.83947E+00 -0.13087E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55131E+00  0.00000E+00  0.11225E-05    510  0.00000E+00      0.000
  140329.0000  0.00000E+00  0.94040E-37 -0.45386E-12  0.00000E+00 -0.35989E-06  0.00000E+00  0.11681E-31 -0.94946E-06  0.00000E+00 -0.83969E+00 -0.13117E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55110E+00  0.00000E+00  0.11225E-05    511  0.00000E+00      0.000
  140929.0000  0.00000E+00  0.94040E-37  0.59508E-13  0.00000E+00 -0.35740E-06  0.00000E+00  0.11738E-31 -0.94943E-06  0.00000E+00 -0.83990E+00 -0.13147E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55088E+00  0.00000E+00  0.11226E-05    512  0.00000E+00      0.000
  141529.0000  0.00000E+00  0.94040E-37 -0.15916E-11  0.00000E+00 -0.35501E-06  0.00000E+00  0.11794E-31 -0.95038E-06  0.00000E+00 -0.84011E+00 -0.13177E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55067E+00  0.00000E+00  0.11226E-05    513  0.00000E+00      0.000
  142129.0000  0.00000E+00  0.94040E-37 -0.73097E-12  0.00000E+00 -0.35262E-06  0.00000E+00  0.11850E-31 -0.95082E-06  0.00000E+00 -0.84033E+00 -0.13206E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55046E+00  0.00000E+00  0.11226E-05    514  0.00000E+00      0.000
  142729.0000  0.00000E+00  0.94040E-37 -0.30909E-12  0.00000E+00 -0.35023E-06  0.00000E+00  0.11907E-31 -0.95101E-06  0.00000E+00 -0.84054E+00 -0.13236E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55025E+00  0.00000E+00  0.11226E-05    515  0.00000E+00      0.000
  143030.5000  0.00000E+00  0.94040E-37 -0.61906E-12  0.00000E+00 -0.34904E-06  0.00000E+00  0.11935E-31 -0.95119E-06  0.00000E+00 -0.84064E+00 -0.13250E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55014E+00  0.00000E+00  0.11226E-05    516  0.00000E+00      0.000
  143332.0000  0.00000E+00  0.94040E-37  0.41656E-12  0.00000E+00 -0.34784E-06  0.00000E+00  0.11964E-31 -0.95107E-06  0.00000E+00 -0.84075E+00 -0.13265E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.55004E+00  0.00000E+00  0.11227E-05    517  0.00000E+00      0.000
  143932.0000  0.00000E+00  0.94040E-37  0.43876E-12  0.00000E+00 -0.34557E-06  0.00000E+00  0.12020E-31 -0.95080E-06  0.00000E+00 -0.84095E+00 -0.13294E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54983E+00  0.00000E+00  0.11230E-05    518  0.00000E+00      0.000
  144532.0000  0.00000E+00  0.94040E-37  0.70877E-12  0.00000E+00 -0.34329E-06  0.00000E+00  0.12076E-31 -0.95038E-06  0.00000E+00 -0.84116E+00 -0.13322E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54963E+00  0.00000E+00  0.11234E-05    519  0.00000E+00      0.000
  145132.0000  0.00000E+00  0.94040E-37  0.56399E-12  0.00000E+00 -0.34101E-06  0.00000E+00  0.12133E-31 -0.95004E-06  0.00000E+00 -0.84136E+00 -0.13351E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54942E+00  0.00000E+00  0.11237E-05    520  0.00000E+00      0.000
  145732.0000  0.00000E+00  0.94040E-37 -0.14477E-12  0.00000E+00 -0.33883E-06  0.00000E+00  0.12189E-31 -0.95013E-06  0.00000E+00 -0.84157E+00 -0.13379E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54922E+00  0.00000E+00  0.11237E-05    521  0.00000E+00      0.000
  146302.3000  0.00000E+00  0.94040E-37 -0.31264E-12  0.00000E+00 -0.33666E-06  0.00000E+00  0.12243E-31 -0.95031E-06  0.00000E+00 -0.84176E+00 -0.13405E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54903E+00  0.00000E+00  0.11237E-05    522  0.00000E+00      0.000
  146872.6000  0.00000E+00  0.94040E-37 -0.38192E-12  0.00000E+00 -0.33449E-06  0.00000E+00  0.12297E-31 -0.95052E-06  0.00000E+00 -0.84195E+00 -0.13432E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54883E+00  0.00000E+00  0.11237E-05    523  0.00000E+00      0.000
  147442.9000  0.00000E+00  0.94040E-37 -0.90328E-12  0.00000E+00 -0.33243E-06  0.00000E+00  0.12350E-31 -0.95104E-06  0.00000E+00 -0.84214E+00 -0.13458E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54865E+00  0.00000E+00  0.11237E-05    524  0.00000E+00      0.000
  148013.2000  0.00000E+00  0.94040E-37 -0.15739E-11  0.00000E+00 -0.33037E-06  0.00000E+00  0.12404E-31 -0.95194E-06  0.00000E+00 -0.84233E+00 -0.13484E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54846E+00  0.00000E+00  0.11237E-05    525  0.00000E+00      0.000
  148583.5000  0.00000E+00  0.94040E-37  0.41966E-12  0.00000E+00 -0.32830E-06  0.00000E+00  0.12457E-31 -0.95170E-06  0.00000E+00 -0.84252E+00 -0.13510E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54827E+00  0.00000E+00  0.11240E-05    526  0.00000E+00      0.000
  149153.8000  0.00000E+00  0.94040E-37  0.90994E-12  0.00000E+00 -0.32624E-06  0.00000E+00  0.12511E-31 -0.95118E-06  0.00000E+00 -0.84270E+00 -0.13535E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54808E+00  0.00000E+00  0.11245E-05    527  0.00000E+00      0.000
  149724.1000  0.00000E+00  0.94040E-37  0.68834E-12  0.00000E+00 -0.32418E-06  0.00000E+00  0.12565E-31 -0.95079E-06  0.00000E+00 -0.84289E+00 -0.13561E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54790E+00  0.00000E+00  0.11249E-05    528  0.00000E+00      0.000
  150294.4000  0.00000E+00  0.94040E-37  0.71987E-12  0.00000E+00 -0.32212E-06  0.00000E+00  0.12618E-31 -0.95037E-06  0.00000E+00 -0.84307E+00 -0.13586E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54772E+00  0.00000E+00  0.11253E-05    529  0.00000E+00      0.000
  150864.7000  0.00000E+00  0.94040E-37  0.53735E-13  0.00000E+00 -0.32005E-06  0.00000E+00  0.12672E-31 -0.95034E-06  0.00000E+00 -0.84325E+00 -0.13611E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54753E+00  0.00000E+00  0.11253E-05    530  0.00000E+00      0.000
  151435.0000  0.00000E+00  0.94040E-37 -0.30109E-12  0.00000E+00 -0.31810E-06  0.00000E+00  0.12726E-31 -0.95052E-06  0.00000E+00 -0.84343E+00 -0.13636E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54735E+00  0.00000E+00  0.11253E-05    531  0.00000E+00      0.000
  151997.7500  0.00000E+00  0.94040E-37 -0.11884E-11  0.00000E+00 -0.31615E-06  0.00000E+00  0.12779E-31 -0.95118E-06  0.00000E+00 -0.84361E+00 -0.13660E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54717E+00  0.00000E+00  0.11253E-05    532  0.00000E+00      0.000
  152560.5000  0.00000E+00  0.94040E-37  0.17550E-11  0.00000E+00 -0.31419E-06  0.00000E+00  0.12831E-31 -0.95020E-06  0.00000E+00 -0.84379E+00 -0.13684E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54700E+00  0.00000E+00  0.11263E-05    533  0.00000E+00      0.000
  153123.2500  0.00000E+00  0.94040E-37  0.94635E-12  0.00000E+00 -0.31235E-06  0.00000E+00  0.12884E-31 -0.94966E-06  0.00000E+00 -0.84396E+00 -0.13708E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54682E+00  0.00000E+00  0.11268E-05    534  0.00000E+00      0.000
  153686.0000  0.00000E+00  0.94040E-37  0.22427E-12  0.00000E+00 -0.31050E-06  0.00000E+00  0.12937E-31 -0.94954E-06  0.00000E+00 -0.84414E+00 -0.13732E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54665E+00  0.00000E+00  0.11270E-05    535  0.00000E+00      0.000
  154248.7500  0.00000E+00  0.94040E-37  0.52403E-12  0.00000E+00 -0.30866E-06  0.00000E+00  0.12990E-31 -0.94924E-06  0.00000E+00 -0.84431E+00 -0.13756E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54647E+00  0.00000E+00  0.11273E-05    536  0.00000E+00      0.000
  154811.5000  0.00000E+00  0.94040E-37  0.93436E-12  0.00000E+00 -0.30670E-06  0.00000E+00  0.13043E-31 -0.94872E-06  0.00000E+00 -0.84449E+00 -0.13780E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54630E+00  0.00000E+00  0.11278E-05    537  0.00000E+00      0.000
  155374.2500  0.00000E+00  0.94040E-37 -0.23581E-12  0.00000E+00 -0.30496E-06  0.00000E+00  0.13096E-31 -0.94885E-06  0.00000E+00 -0.84466E+00 -0.13803E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54613E+00  0.00000E+00  0.11278E-05    538  0.00000E+00      0.000
  155937.0000  0.00000E+00  0.94040E-37 -0.12395E-11  0.00000E+00 -0.30312E-06  0.00000E+00  0.13149E-31 -0.94955E-06  0.00000E+00 -0.84483E+00 -0.13827E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.54596E+00  0.00000E+00  0.11278E-05    539  0.00000E+00      0.000
end
