"Plot Title: Ambient HNT Field"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10689813, SEN S/N: 10689813)","RH, % (LGR S/N: 10689813, SEN S/N: 10689813)","Host Connected (LGR S/N: 10689813)","Button Down (LGR S/N: 10689813)","Button Up (LGR S/N: 10689813)","Stopped (LGR S/N: 10689813)","End Of File (LGR S/N: 10689813)"
3918,06/07/18 12:27:16 AM,25.676,39.542,,,,,
3919,06/07/18 12:32:16 AM,25.603,39.687,,,,,
3920,06/07/18 12:37:16 AM,25.433,40.145,,,,,
3921,06/07/18 12:42:16 AM,25.312,40.441,,,,,
3922,06/07/18 12:47:16 AM,25.288,40.631,,,,,
3923,06/07/18 12:52:16 AM,25.215,40.836,,,,,
3924,06/07/18 12:57:16 AM,25.191,41.049,,,,,
3925,06/07/18 01:02:16 AM,25.215,41.034,,,,,
3926,06/07/18 01:07:16 AM,25.142,41.009,,,,,
3927,06/07/18 01:12:16 AM,25.070,41.107,,,,,
3928,06/07/18 01:17:16 AM,25.021,40.945,,,,,
3929,06/07/18 01:22:16 AM,24.852,40.987,,,,,
3930,06/07/18 01:27:16 AM,24.779,41.199,,,,,
3931,06/07/18 01:32:16 AM,24.876,41.193,,,,,
3932,06/07/18 01:37:16 AM,25.288,38.395,,,,,
3933,06/07/18 01:42:16 AM,25.045,35.652,,,,,
3934,06/07/18 01:47:16 AM,24.368,33.247,,,,,
3935,06/07/18 01:52:16 AM,23.862,33.439,,,,,
3936,06/07/18 01:57:16 AM,23.501,33.975,,,,,
3937,06/07/18 02:02:16 AM,23.261,34.544,,,,,
3938,06/07/18 02:07:16 AM,23.141,34.548,,,,,
3939,06/07/18 02:12:16 AM,22.997,34.807,,,,,
3940,06/07/18 02:17:16 AM,22.877,34.562,,,,,
3941,06/07/18 02:22:16 AM,22.949,34.266,,,,,
3942,06/07/18 02:27:16 AM,22.925,34.067,,,,,
3943,06/07/18 02:32:16 AM,22.781,34.098,,,,,
3944,06/07/18 02:37:16 AM,22.541,34.577,,,,,
3945,06/07/18 02:42:16 AM,22.350,34.996,,,,,
3946,06/07/18 02:47:16 AM,22.158,35.396,,,,,
3947,06/07/18 02:52:16 AM,21.919,35.839,,,,,
3948,06/07/18 02:57:16 AM,21.752,36.298,,,,,
3949,06/07/18 03:02:16 AM,21.632,36.659,,,,,
3950,06/07/18 03:07:16 AM,21.441,37.303,,,,,
3951,06/07/18 03:12:16 AM,21.322,37.506,,,,,
3952,06/07/18 03:17:16 AM,21.274,37.635,,,,,
3953,06/07/18 03:22:16 AM,21.250,37.816,,,,,
3954,06/07/18 03:27:16 AM,21.179,38.027,,,,,
3955,06/07/18 03:32:16 AM,21.155,38.068,,,,,
3956,06/07/18 03:37:16 AM,21.155,38.222,,,,,
3957,06/07/18 03:42:16 AM,21.059,38.318,,,,,
3958,06/07/18 03:47:16 AM,21.012,38.442,,,,,
3959,06/07/18 03:52:16 AM,21.012,38.392,,,,,
3960,06/07/18 03:57:16 AM,21.012,38.341,,,,,
3961,06/07/18 04:02:16 AM,20.988,38.340,,,,,
3962,06/07/18 04:07:16 AM,21.012,38.265,,,,,
3963,06/07/18 04:12:16 AM,20.940,38.345,,,,,
3964,06/07/18 04:17:16 AM,20.916,38.285,,,,,
3965,06/07/18 04:22:16 AM,20.821,38.759,,,,,
3966,06/07/18 04:27:16 AM,20.678,39.026,,,,,
3967,06/07/18 04:32:16 AM,20.630,39.164,,,,,
3968,06/07/18 04:37:16 AM,20.606,39.245,,,,,
3969,06/07/18 04:42:16 AM,20.511,39.413,,,,,
3970,06/07/18 04:47:16 AM,20.583,39.096,,,,,
3971,06/07/18 04:52:16 AM,20.630,38.758,,,,,
3972,06/07/18 04:57:16 AM,20.606,38.791,,,,,
3973,06/07/18 05:02:16 AM,20.606,38.556,,,,,
3974,06/07/18 05:07:16 AM,20.630,38.447,,,,,
3975,06/07/18 05:12:16 AM,20.535,38.970,,,,,
3976,06/07/18 05:17:16 AM,20.368,39.276,,,,,
3977,06/07/18 05:22:16 AM,20.321,39.446,,,,,
3978,06/07/18 05:27:16 AM,20.321,39.208,,,,,
3979,06/07/18 05:32:16 AM,20.440,38.816,,,,,
3980,06/07/18 05:37:16 AM,20.321,39.274,,,,,
3981,06/07/18 05:42:16 AM,20.178,39.725,,,,,
3982,06/07/18 05:47:16 AM,20.035,39.937,,,,,
3983,06/07/18 05:52:16 AM,19.963,40.071,,,,,
3984,06/07/18 05:57:16 AM,19.963,40.382,,,,,
3985,06/07/18 06:02:16 AM,20.011,40.137,,,,,
3986,06/07/18 06:07:16 AM,20.106,40.076,,,,,
3987,06/07/18 06:12:16 AM,20.011,40.264,,,,,
3988,06/07/18 06:17:16 AM,19.963,40.800,,,,,
3989,06/07/18 06:22:16 AM,20.059,40.210,,,,,
3990,06/07/18 06:27:16 AM,20.130,39.739,,,,,
3991,06/07/18 06:32:16 AM,20.416,38.965,,,,,
3992,06/07/18 06:37:16 AM,20.606,38.121,,,,,
3993,06/07/18 06:42:16 AM,20.988,37.179,,,,,
3994,06/07/18 06:47:16 AM,21.203,37.321,,,,,
3995,06/07/18 06:52:16 AM,21.298,36.860,,,,,
3996,06/07/18 06:57:16 AM,21.561,36.280,,,,,
3997,06/07/18 07:02:16 AM,21.680,36.035,,,,,
3998,06/07/18 07:07:16 AM,21.847,35.841,,,,,
3999,06/07/18 07:12:16 AM,21.991,35.574,,,,,
4000,06/07/18 07:17:16 AM,22.015,35.567,,,,,
4001,06/07/18 07:22:16 AM,21.871,36.263,,,,,
4002,06/07/18 07:27:16 AM,21.656,36.935,,,,,
4003,06/07/18 07:32:16 AM,21.465,37.881,,,,,
4004,06/07/18 07:37:16 AM,21.370,38.326,,,,,
4005,06/07/18 07:42:16 AM,21.346,38.426,,,,,
4006,06/07/18 07:47:16 AM,21.370,39.389,,,,,
4007,06/07/18 07:52:16 AM,21.489,39.458,,,,,
4008,06/07/18 07:57:16 AM,21.680,39.641,,,,,
4009,06/07/18 08:02:16 AM,21.967,39.507,,,,,
4010,06/07/18 08:07:16 AM,22.254,38.906,,,,,
4011,06/07/18 08:12:16 AM,22.158,38.722,,,,,
4012,06/07/18 08:17:16 AM,22.350,38.747,,,,,
4013,06/07/18 08:22:16 AM,22.733,38.650,,,,,
4014,06/07/18 08:27:16 AM,23.045,37.685,,,,,
4015,06/07/18 08:32:16 AM,23.693,36.171,,,,,
4016,06/07/18 08:37:16 AM,23.982,36.114,,,,,
4017,06/07/18 08:42:16 AM,23.910,36.280,,,,,
4018,06/07/18 08:47:16 AM,23.910,36.352,,,,,
4019,06/07/18 08:52:16 AM,23.693,36.797,,,,,
4020,06/07/18 08:57:16 AM,23.429,38.297,,,,,
4021,06/07/18 09:02:16 AM,23.429,38.534,,,,,
4022,06/07/18 09:07:16 AM,23.477,38.690,,,,,
4023,06/07/18 09:12:16 AM,23.573,38.742,,,,,
4024,06/07/18 09:17:16 AM,23.693,38.626,,,,,
4025,06/07/18 09:22:16 AM,23.790,38.240,,,,,
4026,06/07/18 09:27:16 AM,23.766,37.784,,,,,
4027,06/07/18 09:32:16 AM,23.862,38.407,,,,,
4028,06/07/18 09:37:16 AM,23.910,38.098,,,,,
4029,06/07/18 09:42:16 AM,23.910,37.642,,,,,
4030,06/07/18 09:47:16 AM,23.862,37.361,,,,,
4031,06/07/18 09:52:16 AM,23.790,37.794,,,,,
4032,06/07/18 09:57:16 AM,23.693,37.359,,,,,
4033,06/07/18 10:02:16 AM,23.525,37.578,,,,,
4034,06/07/18 10:07:16 AM,23.333,37.524,,,,,
4035,06/07/18 10:12:16 AM,23.189,37.862,,,,,
4036,06/07/18 10:17:16 AM,23.093,38.314,,,,,
4037,06/07/18 10:22:16 AM,23.045,38.484,,,,,
4038,06/07/18 10:27:16 AM,23.117,38.446,,,,,
4039,06/07/18 10:32:16 AM,23.189,38.186,,,,,
4040,06/07/18 10:37:16 AM,23.237,38.214,,,,,
4041,06/07/18 10:42:16 AM,23.429,38.461,,,,,
4042,06/07/18 10:47:16 AM,23.766,38.629,,,,,
4043,06/07/18 10:52:16 AM,24.031,37.514,,,,,
4044,06/07/18 10:57:16 AM,24.392,36.742,,,,,
4045,06/07/18 11:02:16 AM,24.779,35.728,,,,,
4046,06/07/18 11:07:16 AM,25.191,34.731,,,,,
4047,06/07/18 11:12:16 AM,25.628,34.847,,,,,
4048,06/07/18 11:17:16 AM,25.847,33.408,,,,,
4049,06/07/18 11:22:16 AM,26.139,32.165,,,,,
4050,06/07/18 11:27:16 AM,26.432,31.673,,,,,
4051,06/07/18 11:32:16 AM,26.676,30.622,,,,,
4052,06/07/18 11:37:16 AM,26.848,29.674,,,,,
4053,06/07/18 11:42:16 AM,26.921,30.259,,,,,
4054,06/07/18 11:47:16 AM,27.167,30.203,,,,,
4055,06/07/18 11:52:16 AM,27.609,30.268,,,,,
4056,06/07/18 11:57:16 AM,28.276,28.888,,,,,
4057,06/07/18 12:02:16 PM,28.972,28.473,,,,,
4058,06/07/18 12:07:16 PM,29.696,27.323,,,,,
4059,06/07/18 12:12:16 PM,30.577,24.925,,,,,
4060,06/07/18 12:17:16 PM,30.881,24.113,,,,,
4061,06/07/18 12:22:16 PM,31.135,24.272,,,,,
4062,06/07/18 12:27:16 PM,31.262,24.662,,,,,
4063,06/07/18 12:32:16 PM,31.824,24.631,,,,,
4064,06/07/18 12:37:16 PM,32.080,23.613,,,,,
4065,06/07/18 12:42:16 PM,32.029,22.948,,,,,
4066,06/07/18 12:47:16 PM,32.029,24.135,,,,,
4067,06/07/18 12:52:16 PM,32.440,22.880,,,,,
4068,06/07/18 12:57:16 PM,33.530,20.592,,,,,
4069,06/07/18 01:02:16 PM,33.686,19.096,,,,,
4070,06/07/18 01:07:16 PM,33.582,21.643,,,,,
4071,06/07/18 01:12:16 PM,33.608,20.366,,,,,
4072,06/07/18 01:17:16 PM,32.854,21.833,,,,,
4073,06/07/18 01:22:16 PM,32.055,23.149,,,,,
4074,06/07/18 01:27:16 PM,31.364,24.563,,,,,
4075,06/07/18 01:32:16 PM,30.577,25.548,,,,,
4076,06/07/18 01:37:16 PM,29.872,26.898,,,,,
4077,06/07/18 01:42:16 PM,29.571,27.548,,,,,
4078,06/07/18 01:47:16 PM,29.521,28.184,,,,,
4079,06/07/18 01:52:16 PM,29.772,28.659,,,,,
4080,06/07/18 01:57:16 PM,30.552,27.148,,,,,
4081,06/07/18 02:02:16 PM,31.135,26.153,,,,,
4082,06/07/18 02:07:16 PM,31.978,24.765,,,,,
4083,06/07/18 02:12:16 PM,32.699,22.473,,,,,
4084,06/07/18 02:17:16 PM,32.518,22.067,,,,,
4085,06/07/18 02:22:16 PM,32.569,21.182,,,,,
4086,06/07/18 02:27:16 PM,32.415,22.157,,,,,
4087,06/07/18 02:32:16 PM,32.234,21.660,,,,,
4088,06/07/18 02:37:16 PM,32.234,22.740,,,,,
4089,06/07/18 02:42:16 PM,32.337,21.936,,,,,
4090,06/07/18 02:47:16 PM,32.466,21.885,,,,,
4091,06/07/18 02:52:16 PM,32.854,22.082,,,,,
4092,06/07/18 02:57:16 PM,33.061,22.859,,,,,
4093,06/07/18 03:02:16 PM,32.957,20.776,,,,,
4094,06/07/18 03:07:16 PM,32.440,20.745,,,,,
4095,06/07/18 03:12:16 PM,32.183,22.048,,,,,
4096,06/07/18 03:17:16 PM,32.080,21.557,,,,,
4097,06/07/18 03:22:16 PM,32.389,21.018,,,,,
4098,06/07/18 03:27:16 PM,33.009,21.286,,,,,
4099,06/07/18 03:32:16 PM,33.269,20.450,,,,,
4100,06/07/18 03:37:16 PM,34.079,18.112,,,,,
4101,06/07/18 03:42:16 PM,34.659,15.760,,,,,
4102,06/07/18 03:47:16 PM,34.501,18.085,,,,,
4103,06/07/18 03:52:16 PM,33.974,19.040,,,,,
4104,06/07/18 03:57:16 PM,33.739,19.311,,,,,
4105,06/07/18 04:02:16 PM,33.922,19.530,,,,,
4106,06/07/18 04:07:16 PM,34.316,17.387,,,,,
4107,06/07/18 04:12:16 PM,34.686,18.265,,,,,
4108,06/07/18 04:17:16 PM,35.031,16.551,,,,,
4109,06/07/18 04:22:16 PM,35.859,15.000,,,,,
4110,06/07/18 04:27:16 PM,36.888,15.000,,,,,
4111,06/07/18 04:32:16 PM,37.051,15.000,,,,,
4112,06/07/18 04:37:16 PM,36.155,15.000,,,,,
4113,06/07/18 04:42:16 PM,34.818,15.000,,,,,
4114,06/07/18 04:47:16 PM,34.027,16.261,,,,,
4115,06/07/18 04:52:16 PM,34.158,17.976,,,,,
4116,06/07/18 04:57:16 PM,33.974,18.791,,,,,
4117,06/07/18 05:02:16 PM,33.843,18.855,,,,,
4118,06/07/18 05:07:16 PM,34.132,19.653,,,,,
4119,06/07/18 05:12:16 PM,34.739,17.773,,,,,
4120,06/07/18 05:17:16 PM,35.164,16.819,,,,,
4121,06/07/18 05:22:16 PM,34.633,17.631,,,,,
4122,06/07/18 05:27:16 PM,35.270,18.972,,,,,
4123,06/07/18 05:32:16 PM,35.297,17.770,,,,,
4124,06/07/18 05:37:16 PM,35.591,18.163,,,,,
4125,06/07/18 05:42:16 PM,35.244,17.983,,,,,
4126,06/07/18 05:47:16 PM,35.779,15.883,,,,,
4127,06/07/18 05:52:16 PM,36.075,16.196,,,,,
4128,06/07/18 05:57:16 PM,36.021,15.000,,,,,
4129,06/07/18 06:02:16 PM,35.297,17.579,,,,,
4130,06/07/18 06:07:16 PM,34.501,19.627,,,,,
4131,06/07/18 06:12:16 PM,33.217,21.086,,,,,
4132,06/07/18 06:17:16 PM,32.595,22.991,,,,,
4133,06/07/18 06:22:16 PM,32.055,22.981,,,,,
4134,06/07/18 06:27:16 PM,31.670,24.683,,,,,
4135,06/07/18 06:32:16 PM,31.034,25.511,,,,,
4136,06/07/18 06:37:16 PM,30.426,26.929,,,,,
4137,06/07/18 06:42:16 PM,29.822,27.025,,,,,
4138,06/07/18 06:47:16 PM,29.446,27.746,,,,,
4139,06/07/18 06:52:16 PM,29.171,28.504,,,,,
4140,06/07/18 06:57:16 PM,29.022,29.010,,,,,
4141,06/07/18 07:02:16 PM,28.947,29.480,,,,,
4142,06/07/18 07:07:16 PM,29.371,29.233,,,,,
4143,06/07/18 07:12:16 PM,29.872,28.612,,,,,
4144,06/07/18 07:17:16 PM,30.628,28.041,,,,,
4145,06/07/18 07:22:16 PM,31.288,26.274,,,,,
4146,06/07/18 07:27:16 PM,31.747,25.734,,,,,
4147,06/07/18 07:32:16 PM,31.901,24.881,,,,,
4148,06/07/18 07:37:16 PM,31.568,25.842,,,,,
4149,06/07/18 07:42:16 PM,31.390,26.146,,,,,
4150,06/07/18 07:47:16 PM,31.390,26.566,,,,,
4151,06/07/18 07:52:16 PM,31.492,26.444,,,,,
4152,06/07/18 07:57:16 PM,31.313,26.545,,,,,
4153,06/07/18 08:02:16 PM,31.135,26.178,,,,,
4154,06/07/18 08:07:16 PM,30.780,26.820,,,,,
4155,06/07/18 08:12:16 PM,29.872,27.738,,,,,
4156,06/07/18 08:17:16 PM,28.822,29.390,,,,,
4157,06/07/18 08:22:16 PM,28.054,30.903,,,,,
4158,06/07/18 08:27:16 PM,27.807,31.849,,,,,
4159,06/07/18 08:32:16 PM,27.388,32.120,,,,,
4160,06/07/18 08:37:16 PM,26.946,32.847,,,,,
4161,06/07/18 08:42:16 PM,26.554,33.588,,,,,
4162,06/07/18 08:47:16 PM,26.188,34.220,,,,,
4163,06/07/18 08:52:16 PM,25.871,34.892,,,,,
4164,06/07/18 08:57:16 PM,25.531,35.677,,,,,
4165,06/07/18 09:02:16 PM,25.264,36.307,,,,,
4166,06/07/18 09:07:16 PM,24.997,37.073,,,,,
4167,06/07/18 09:12:16 PM,24.876,37.628,,,,,
4168,06/07/18 09:17:16 PM,24.658,38.248,,,,,
4169,06/07/18 09:22:16 PM,24.441,38.801,,,,,
4170,06/07/18 09:27:16 PM,24.223,39.622,,,,,
4171,06/07/18 09:32:16 PM,24.079,40.046,,,,,
4172,06/07/18 09:37:16 PM,23.958,40.267,,,,,
4173,06/07/18 09:42:16 PM,23.790,40.709,,,,,
4174,06/07/18 09:47:16 PM,23.766,40.938,,,,,
4175,06/07/18 09:52:16 PM,23.814,41.138,,,,,
4176,06/07/18 09:57:16 PM,23.693,40.944,,,,,
4177,06/07/18 10:02:16 PM,23.525,41.223,,,,,
4178,06/07/18 10:07:16 PM,23.237,42.138,,,,,
4179,06/07/18 10:12:16 PM,22.925,43.873,,,,,
4180,06/07/18 10:17:16 PM,22.613,45.088,,,,,
4181,06/07/18 10:22:16 PM,22.445,45.503,,,,,
4182,06/07/18 10:27:16 PM,22.302,45.875,,,,,
4183,06/07/18 10:32:16 PM,22.086,46.262,,,,,
4184,06/07/18 10:37:16 PM,21.967,47.081,,,,,
4185,06/07/18 10:42:16 PM,21.776,47.234,,,,,
4186,06/07/18 10:47:16 PM,21.608,47.889,,,,,
4187,06/07/18 10:52:16 PM,21.656,48.655,,,,,
4188,06/07/18 10:57:16 PM,21.537,48.911,,,,,
4189,06/07/18 11:02:16 PM,21.513,49.978,,,,,
4190,06/07/18 11:07:16 PM,21.537,49.748,,,,,
4191,06/07/18 11:12:16 PM,21.370,49.734,,,,,
4192,06/07/18 11:17:16 PM,21.346,50.016,,,,,
4193,06/07/18 11:22:16 PM,21.107,50.022,,,,,
4194,06/07/18 11:27:16 PM,20.940,51.468,,,,,
4195,06/07/18 11:32:16 PM,20.940,51.950,,,,,
4196,06/07/18 11:37:16 PM,20.845,52.094,,,,,
4197,06/07/18 11:42:16 PM,20.797,52.354,,,,,
4198,06/07/18 11:47:16 PM,20.678,52.357,,,,,
4199,06/07/18 11:52:16 PM,20.559,53.169,,,,,
4200,06/07/18 11:57:16 PM,20.344,53.279,,,,,
4201,06/08/18 12:02:16 AM,20.273,54.235,,,,,
4202,06/08/18 12:07:16 AM,20.178,54.173,,,,,
4203,06/08/18 12:12:16 AM,20.225,55.273,,,,,
4204,06/08/18 12:17:16 AM,20.392,55.738,,,,,
4205,06/08/18 12:22:16 AM,20.440,55.797,,,,,
4206,06/08/18 12:27:16 AM,20.416,55.176,,,,,
4207,06/08/18 12:32:16 AM,20.559,55.023,,,,,
4208,06/08/18 12:37:16 AM,20.297,54.022,,,,,
4209,06/08/18 12:42:16 AM,20.082,54.807,,,,,
4210,06/08/18 12:47:16 AM,20.011,55.670,,,,,
4211,06/08/18 12:52:16 AM,19.940,56.122,,,,,
4212,06/08/18 12:57:16 AM,19.844,56.417,,,,,
4213,06/08/18 01:02:16 AM,19.773,56.535,,,,,
4214,06/08/18 01:07:16 AM,19.844,56.857,,,,,
4215,06/08/18 01:12:16 AM,19.725,56.300,,,,,
4216,06/08/18 01:17:16 AM,19.511,56.185,,,,,
4217,06/08/18 01:22:16 AM,19.368,56.840,,,,,
4218,06/08/18 01:27:16 AM,19.464,58.356,,,,,
4219,06/08/18 01:32:16 AM,19.487,58.463,,,,,
4220,06/08/18 01:37:16 AM,19.345,57.796,,,,,
4221,06/08/18 01:42:16 AM,19.368,58.835,,,,,
4222,06/08/18 01:47:16 AM,19.368,58.937,,,,,
4223,06/08/18 01:52:16 AM,19.321,58.934,,,,,
4224,06/08/18 01:57:16 AM,19.226,59.044,,,,,
4225,06/08/18 02:02:16 AM,19.368,59.275,,,,,
4226,06/08/18 02:07:16 AM,19.440,58.832,,,,,
4227,06/08/18 02:12:16 AM,19.440,58.861,,,,,
4228,06/08/18 02:17:16 AM,19.154,57.979,,,,,
4229,06/08/18 02:22:16 AM,18.917,58.409,,,,,
4230,06/08/18 02:27:16 AM,18.964,59.388,,,,,
4231,06/08/18 02:32:16 AM,19.083,60.443,,,,,
4232,06/08/18 02:37:16 AM,19.154,60.171,,,,,
4233,06/08/18 02:42:16 AM,19.035,59.825,,,,,
4234,06/08/18 02:47:16 AM,19.059,59.773,,,,,
4235,06/08/18 02:52:16 AM,19.083,59.891,,,,,
4236,06/08/18 02:57:16 AM,19.250,60.023,,,,,
4237,06/08/18 03:02:16 AM,19.583,59.449,,,,,
4238,06/08/18 03:07:16 AM,19.916,58.021,,,,,
4239,06/08/18 03:12:16 AM,20.082,56.606,,,,,
4240,06/08/18 03:17:16 AM,20.201,55.644,,,,,
4241,06/08/18 03:22:16 AM,20.201,54.832,,,,,
4242,06/08/18 03:27:16 AM,20.201,54.091,,,,,
4243,06/08/18 03:32:16 AM,20.178,53.818,,,,,
4244,06/08/18 03:37:16 AM,20.130,53.662,,,,,
4245,06/08/18 03:42:16 AM,20.154,53.519,,,,,
4246,06/08/18 03:47:16 AM,20.130,53.463,,,,,
4247,06/08/18 03:52:16 AM,20.130,53.286,,,,,
4248,06/08/18 03:57:16 AM,20.130,53.235,,,,,
4249,06/08/18 04:02:16 AM,20.082,53.084,,,,,
4250,06/08/18 04:07:16 AM,19.749,53.176,,,,,
4251,06/08/18 04:12:16 AM,19.464,54.119,,,,,
4252,06/08/18 04:17:16 AM,19.273,54.823,,,,,
4253,06/08/18 04:22:16 AM,19.035,54.953,,,,,
4254,06/08/18 04:27:16 AM,18.702,55.032,,,,,
4255,06/08/18 04:32:16 AM,18.584,56.633,,,,,
4256,06/08/18 04:37:16 AM,18.655,57.074,,,,,
4257,06/08/18 04:42:16 AM,18.441,56.991,,,,,
4258,06/08/18 04:47:16 AM,18.274,57.349,,,,,
4259,06/08/18 04:52:16 AM,18.274,58.294,,,,,
4260,06/08/18 04:57:16 AM,18.370,59.109,,,,,
4261,06/08/18 05:02:16 AM,18.393,59.408,,,,,
4262,06/08/18 05:07:16 AM,18.179,59.013,,,,,
4263,06/08/18 05:12:16 AM,17.965,58.994,,,,,
4264,06/08/18 05:17:16 AM,17.823,59.315,,,,,
4265,06/08/18 05:22:16 AM,17.989,60.764,,,,,
4266,06/08/18 05:27:16 AM,18.108,61.548,,,,,
4267,06/08/18 05:32:16 AM,18.037,61.530,,,,,
4268,06/08/18 05:37:16 AM,18.037,61.927,,,,,
4269,06/08/18 05:42:16 AM,18.155,62.310,,,,,
4270,06/08/18 05:47:16 AM,17.918,61.473,,,,,
4271,06/08/18 05:52:16 AM,17.751,61.277,,,,,
4272,06/08/18 05:57:16 AM,17.680,61.343,,,,,
4273,06/08/18 06:02:16 AM,17.656,61.550,,,,,
4274,06/08/18 06:07:16 AM,17.727,61.876,,,,,
4275,06/08/18 06:12:16 AM,17.894,62.279,,,,,
4276,06/08/18 06:17:16 AM,18.179,62.542,,,,,
4277,06/08/18 06:22:16 AM,18.393,62.440,,,,,
4278,06/08/18 06:27:16 AM,18.607,62.137,,,,,
4279,06/08/18 06:32:16 AM,18.869,61.970,,,,,
4280,06/08/18 06:37:16 AM,19.273,61.507,,,,,
4281,06/08/18 06:42:16 AM,19.583,60.197,,,,,
4282,06/08/18 06:47:16 AM,19.773,59.044,,,,,
4283,06/08/18 06:52:16 AM,20.106,58.296,,,,,
4284,06/08/18 06:57:16 AM,20.463,56.635,,,,,
4285,06/08/18 07:02:16 AM,21.107,55.917,,,,,
4286,06/08/18 07:07:16 AM,21.704,54.184,,,,,
4287,06/08/18 07:12:16 AM,22.230,51.859,,,,,
4288,06/08/18 07:17:16 AM,22.997,49.369,,,,,
4289,06/08/18 07:22:16 AM,23.501,46.987,,,,,
4290,06/08/18 07:27:16 AM,23.910,45.714,,,,,
4291,06/08/18 07:32:16 AM,25.021,43.898,,,,,
4292,06/08/18 07:37:16 AM,25.871,38.490,,,,,
4293,06/08/18 07:42:16 AM,26.261,37.295,,,,,
4294,06/08/18 07:47:16 AM,26.921,35.657,,,,,
4295,06/08/18 07:52:16 AM,27.486,34.225,,,,,
4296,06/08/18 07:57:16 AM,27.856,32.700,,,,,
4297,06/08/18 08:02:16 AM,28.128,31.783,,,,,
4298,06/08/18 08:07:16 AM,28.276,31.290,,,,,
4299,06/08/18 08:12:16 AM,28.425,31.006,,,,,
4300,06/08/18 08:17:16 AM,28.947,30.173,,,,,
4301,06/08/18 08:22:16 AM,29.146,29.755,,,,,
4302,06/08/18 08:27:16 AM,29.047,29.182,,,,,
4303,06/08/18 08:32:16 AM,29.671,29.516,,,,,
4304,06/08/18 08:37:16 AM,30.375,27.387,,,,,
4305,06/08/18 08:42:16 AM,31.135,26.577,,,,,
4306,06/08/18 08:47:16 AM,31.441,25.064,,,,,
4307,06/08/18 08:52:16 AM,31.696,23.751,,,,,
4308,06/08/18 08:57:16 AM,31.978,23.799,,,,,
4309,06/08/18 09:02:16 AM,31.773,23.414,,,,,
4310,06/08/18 09:07:16 AM,31.543,23.805,,,,,
4311,06/08/18 09:12:16 AM,31.696,23.442,,,,,
4312,06/08/18 09:17:16 AM,31.747,23.770,,,,,
4313,06/08/18 09:22:16 AM,31.390,24.042,,,,,
4314,06/08/18 09:27:16 AM,31.110,24.485,,,,,
4315,06/08/18 09:32:16 AM,30.856,25.257,,,,,
4316,06/08/18 09:37:16 AM,30.729,25.385,,,,,
4317,06/08/18 09:42:16 AM,31.161,25.097,,,,,
4318,06/08/18 09:47:16 AM,31.339,24.795,,,,,
4319,06/08/18 09:52:16 AM,31.978,24.451,,,,,
4320,06/08/18 09:57:16 AM,32.466,23.513,,,,,
4321,06/08/18 10:02:16 AM,33.009,22.261,,,,,
4322,06/08/18 10:07:16 AM,33.113,21.729,,,,,
4323,06/08/18 10:12:16 AM,33.165,21.910,,,,,
4324,06/08/18 10:17:16 AM,33.373,21.624,,,,,
4325,06/08/18 10:22:16 AM,34.343,20.785,,,,,
4326,06/08/18 10:27:16 AM,34.316,17.796,,,,,
4327,06/08/18 10:32:16 AM,33.896,20.040,,,,,
4328,06/08/18 10:37:16 AM,34.264,19.062,,,,,
4329,06/08/18 10:42:16 AM,33.660,19.269,,,,,
4330,06/08/18 10:47:16 AM,33.634,20.223,,,,,
4331,06/08/18 10:52:16 AM,33.139,21.561,,,,,
4332,06/08/18 10:57:16 AM,32.595,22.949,,,,,
4333,06/08/18 11:02:16 AM,32.209,23.826,,,,,
4334,06/08/18 11:07:16 AM,32.003,24.966,,,,,
4335,06/08/18 11:12:16 AM,32.132,24.334,,,,,
4336,06/08/18 11:17:16 AM,32.647,23.919,,,,,
4337,06/08/18 11:22:16 AM,32.724,23.892,,,,,
4338,06/08/18 11:27:16 AM,32.544,23.092,,,,,
4339,06/08/18 11:32:16 AM,32.647,23.954,,,,,
4340,06/08/18 11:37:16 AM,32.518,24.067,,,,,
4341,06/08/18 11:42:16 AM,32.518,23.824,,,,,
4342,06/08/18 11:47:16 AM,33.035,23.346,,,,,
4343,06/08/18 11:52:16 AM,33.009,23.355,,,,,
4344,06/08/18 11:57:16 AM,33.191,21.950,,,,,
4345,06/08/18 12:02:16 PM,33.295,21.498,,,,,
4346,06/08/18 12:07:16 PM,33.243,20.330,,,,,
4347,06/08/18 12:12:16 PM,33.373,21.248,,,,,
4348,06/08/18 12:17:16 PM,33.712,21.327,,,,,
4349,06/08/18 12:22:16 PM,34.132,21.421,,,,,
4350,06/08/18 12:27:16 PM,34.871,18.688,,,,,
4351,06/08/18 12:32:16 PM,34.818,19.110,,,,,
4352,06/08/18 12:37:16 PM,35.591,17.522,,,,,
4353,06/08/18 12:42:16 PM,35.832,18.780,,,,,
4354,06/08/18 12:47:16 PM,35.752,15.898,,,,,
4355,06/08/18 12:52:16 PM,35.618,16.338,,,,,
4356,06/08/18 12:57:16 PM,36.048,15.000,,,,,
4357,06/08/18 01:02:16 PM,36.182,15.000,,,,,
4358,06/08/18 01:07:16 PM,35.806,15.000,,,,,
4359,06/08/18 01:12:16 PM,35.618,15.323,,,,,
4360,06/08/18 01:17:16 PM,35.913,15.000,,,,,
4361,06/08/18 01:22:16 PM,35.190,16.222,,,,,
4362,06/08/18 01:27:16 PM,35.270,16.871,,,,,
